,,,
Lag 1. Batch:1. Learning rate: 0.001,,,
Cycles,Accuracy Testing, Accuracy Training,Err,Time
438000,83.92857142857143,95.06039021368845,0.989959801555579,302.772
439000,84.02777777777779,95.06039021368845,0.985733866316964,303.463
440000,84.02777777777779,95.07587488386497,0.9774720095888093,304.16
441000,84.02777777777779,95.04490554351193,0.9735682831086448,304.858
442000,84.12698412698413,95.04490554351193,0.9723106214213764,305.549
443000,84.22619047619048,95.0294208733354,0.9656768352091296,306.244
444000,84.32539682539682,95.06039021368845,0.9636584561039336,306.941
445000,84.32539682539682,95.06039021368845,0.9677444489102593,307.634
446000,84.22619047619048,95.04490554351193,0.9647502833128796,308.326
447000,84.32539682539682,95.07587488386497,0.9632763774078061,309.014
448000,84.32539682539682,95.07587488386497,0.9613850279671408,309.711
449000,84.32539682539682,95.0913595540415,0.9606152541772993,310.406
450000,84.42460317460318,95.12232889439454,0.9576561249080919,311.102
451000,84.22619047619048,95.10684422421802,0.9589464814242252,311.793
452000,84.32539682539682,95.0913595540415,0.9583845866232354,312.483
453000,84.12698412698413,95.06039021368845,0.9579516264382009,313.185
454000,84.42460317460318,95.13781356457108,0.9567030685388525,313.881
455000,84.52380952380952,95.1532982347476,0.9512217979393989,314.58
456000,84.62301587301587,95.16878290492411,0.9553101918050005,315.276
457000,84.22619047619048,95.12232889439454,0.9493501185489622,315.968
458000,84.32539682539682,95.16878290492411,0.9469552508258683,316.657
459000,84.32539682539682,95.16878290492411,0.9479851273834147,317.342
460000,84.22619047619048,95.12232889439454,0.9472073869197412,318.033
461000,84.12698412698413,95.10684422421802,0.9443252748928535,318.717
462000,84.12698412698413,95.12232889439454,0.9457013569469866,319.411
463000,84.32539682539682,95.1532982347476,0.947519104037921,320.105
464000,84.32539682539682,95.16878290492411,0.9493507255170438,320.794
465000,84.42460317460318,95.16878290492411,0.9461636251300566,321.488
466000,84.22619047619048,95.1532982347476,0.9493331669289066,322.178
467000,84.32539682539682,95.16878290492411,0.9476636168447755,322.868
468000,84.52380952380952,95.1532982347476,0.9463299888256618,323.557
469000,84.52380952380952,95.18426757510065,0.945337988339895,324.253
470000,84.72222222222221,95.26169092598327,0.9502529734147089,324.947
471000,84.52380952380952,95.2152369154537,0.9512395878899188,325.634
472000,84.62301587301587,95.26169092598327,0.9545042432201899,326.323
473000,84.72222222222221,95.27717559615981,0.9516627439720827,327.016
474000,84.72222222222221,95.23072158563023,0.9459065617294118,327.706
475000,84.52380952380952,95.19975224527718,0.9429641005057283,328.397
476000,84.62301587301587,95.23072158563023,0.9443334917188374,329.092
477000,84.72222222222221,95.24620625580675,0.9384096074952254,329.795
478000,84.72222222222221,95.24620625580675,0.9365927301807948,330.488
479000,84.72222222222221,95.26169092598327,0.9305074988131683,331.191
480000,84.62301587301587,95.2152369154537,0.9279317794093048,331.887
481000,84.62301587301587,95.24620625580675,0.924132018713252,332.58
482000,84.72222222222221,95.29266026633633,0.9227278927460534,333.279
483000,84.62301587301587,95.27717559615981,0.9255792094276373,333.972
484000,84.72222222222221,95.30814493651285,0.9307137985299435,334.658
485000,84.52380952380952,95.27717559615981,0.9331982112805782,335.344
486000,84.52380952380952,95.29266026633633,0.9336497046602875,336.041
487000,84.62301587301587,95.29266026633633,0.930658817507093,336.739
488000,84.72222222222221,95.30814493651285,0.9266364485318177,337.438
489000,84.72222222222221,95.32362960668938,0.9268398573233322,338.126
490000,84.72222222222221,95.30814493651285,0.9229426735280604,338.818
491000,84.82142857142857,95.35459894704242,0.9234200815594551,339.513
492000,84.82142857142857,95.3391142768659,0.9209521941245156,340.207
493000,84.82142857142857,95.32362960668938,0.9247101581570306,340.9
494000,84.62301587301587,95.29266026633633,0.9204720837257844,341.596
495000,84.72222222222221,95.29266026633633,0.9254166099415895,342.288
496000,84.72222222222221,95.29266026633633,0.9245512572211918,342.979
497000,84.82142857142857,95.30814493651285,0.9226746647437148,343.669
498000,84.92063492063492,95.32362960668938,0.9235446108481309,344.355
499000,84.82142857142857,95.32362960668938,0.9214424809809214,345.053
500000,84.92063492063492,95.32362960668938,0.9179450368446004,345.741
501000,85.01984126984127,95.32362960668938,0.9142286437944647,346.441
502000,84.92063492063492,95.3391142768659,0.9107612207668753,347.129
503000,85.01984126984127,95.3391142768659,0.9044762190973846,347.831
504000,84.92063492063492,95.3391142768659,0.9029099768737628,348.52
505000,84.92063492063492,95.32362960668938,0.9066170538507663,349.243
506000,84.92063492063492,95.3391142768659,0.9048218207653619,349.954
507000,84.92063492063492,95.32362960668938,0.9028633005690448,350.642
508000,84.92063492063492,95.3391142768659,0.9009276376134566,351.336
509000,85.01984126984127,95.30814493651285,0.8997172854481762,352.025
510000,84.92063492063492,95.37008361721895,0.905209251944018,352.72
511000,84.92063492063492,95.3391142768659,0.9069250248985395,353.408
512000,84.92063492063492,95.3391142768659,0.906186491314148,354.103
513000,85.11904761904762,95.401052957572,0.9067452764715555,354.785
514000,85.11904761904762,95.38556828739549,0.9089465333238298,355.476
515000,85.11904761904762,95.37008361721895,0.9026911335585442,356.162
516000,85.11904761904762,95.41653762774854,0.9044723436048564,356.852
517000,85.11904761904762,95.43202229792506,0.9047534972481599,357.544
518000,85.21825396825396,95.38556828739549,0.8985234134626298,358.236
519000,85.11904761904762,95.401052957572,0.8987646009377454,358.926
520000,85.21825396825396,95.43202229792506,0.8931243051734656,359.619
521000,85.01984126984127,95.401052957572,0.8953098374507834,360.311
522000,85.11904761904762,95.401052957572,0.8914333860092655,360.994
523000,85.01984126984127,95.35459894704242,0.8960756812064338,361.679
524000,85.11904761904762,95.38556828739549,0.8939449455538176,362.367
525000,85.21825396825396,95.43202229792506,0.8905708814652246,363.053
526000,85.21825396825396,95.43202229792506,0.8893958685595525,363.743
527000,85.21825396825396,95.41653762774854,0.8896095127470753,364.426
528000,85.11904761904762,95.38556828739549,0.8903354684942887,365.113
529000,85.21825396825396,95.41653762774854,0.8846833549001373,365.806
530000,85.31746031746032,95.43202229792506,0.8898550404930526,366.496
531000,85.31746031746032,95.47847630845463,0.8891680635212706,367.191
532000,85.41666666666666,95.46299163827811,0.8858585489371518,367.879
533000,85.21825396825396,95.44750696810158,0.8850878603822597,368.566
534000,85.51587301587301,95.44750696810158,0.8826913465077948,369.256
535000,85.31746031746032,95.41653762774854,0.8859563705965079,369.946
536000,85.21825396825396,95.35459894704242,0.8816507982700447,370.631
537000,85.31746031746032,95.401052957572,0.8795625620027566,371.321
538000,85.61507936507937,95.44750696810158,0.8768363366265427,372.013
539000,85.41666666666666,95.43202229792506,0.8761237736297258,372.707
540000,85.41666666666666,95.47847630845463,0.8773000143768596,373.397
541000,85.41666666666666,95.46299163827811,0.8706120514367202,374.086
542000,85.41666666666666,95.50944564880768,0.8723849725310091,374.773
543000,85.61507936507937,95.5249303189842,0.8723245365980827,375.464
544000,85.61507936507937,95.5249303189842,0.8721072203800746,376.151
545000,85.71428571428571,95.49396097863115,0.8686719872067973,376.839
546000,85.71428571428571,95.49396097863115,0.8654874253174962,377.526
547000,85.81349206349206,95.50944564880768,0.8614999750030876,378.207
548000,85.81349206349206,95.50944564880768,0.8608860175299876,378.893
549000,85.9126984126984,95.5249303189842,0.8638108139771904,379.575
550000,86.01190476190477,95.58686899969031,0.8621066770229442,380.267
551000,85.9126984126984,95.54041498916072,0.8648673113850776,380.956
552000,86.21031746031747,95.60235366986683,0.8636421675949851,381.64
553000,86.21031746031747,95.61783834004336,0.8627278906324659,382.329
554000,86.01190476190477,95.57138432951379,0.8638049227690805,383.016
555000,86.01190476190477,95.61783834004336,0.8635550897819306,383.707
556000,86.01190476190477,95.66429235057294,0.8595862997086696,384.396
557000,86.11111111111111,95.61783834004336,0.8628011186495294,385.093
558000,86.21031746031747,95.6488076803964,0.8608421189000685,385.779
559000,86.11111111111111,95.63332301021988,0.8587989758493012,386.469
560000,86.11111111111111,95.63332301021988,0.8633324757091003,387.166
561000,86.21031746031747,95.69526169092597,0.8630266033598579,387.857
562000,86.11111111111111,95.66429235057294,0.8613815305692204,388.554
563000,86.01190476190477,95.67977702074946,0.8623984902551157,389.245
564000,86.21031746031747,95.71074636110251,0.8650108086502201,389.933
565000,86.21031746031747,95.71074636110251,0.8641681720955845,390.619
566000,86.21031746031747,95.66429235057294,0.8615769257526107,391.315
567000,86.21031746031747,95.6488076803964,0.8594811462394776,392.013
568000,86.30952380952381,95.69526169092597,0.85985839066968,392.711
569000,86.11111111111111,95.66429235057294,0.8617966400243674,393.405
570000,86.11111111111111,95.67977702074946,0.8608905099938184,394.102
571000,86.5079365079365,95.7572003716321,0.8586155326494236,394.799
572000,86.5079365079365,95.7572003716321,0.8585013621791177,395.494
573000,86.40873015873017,95.72623103127903,0.8597696433830886,396.183
574000,86.40873015873017,95.72623103127903,0.8561585702540128,396.872
575000,86.5079365079365,95.72623103127903,0.8525987242700208,397.558
576000,86.60714285714286,95.7572003716321,0.8527571082137289,398.247
577000,86.5079365079365,95.7572003716321,0.8545962260792124,398.935
578000,86.40873015873017,95.74171570145555,0.8550865001913095,399.616
579000,86.5079365079365,95.72623103127903,0.8487047677766857,400.307
580000,86.5079365079365,95.72623103127903,0.844747347756668,400.997
581000,86.5079365079365,95.74171570145555,0.8450697097491496,401.687
582000,86.5079365079365,95.7572003716321,0.8468663626086714,402.382
583000,86.5079365079365,95.7572003716321,0.8444588361141282,403.075
584000,86.5079365079365,95.7572003716321,0.845693536870479,403.761
585000,86.5079365079365,95.7572003716321,0.8437871087684354,404.461
586000,86.60714285714286,95.77268504180861,0.8437296874578052,405.148
587000,86.40873015873017,95.7572003716321,0.8456618946859722,405.834
588000,86.40873015873017,95.7572003716321,0.8498473425246449,406.53
589000,86.30952380952381,95.7572003716321,0.8525572040371455,407.228
590000,86.30952380952381,95.77268504180861,0.852191567108262,407.92
591000,86.40873015873017,95.7572003716321,0.8472514188063872,408.609
592000,86.5079365079365,95.77268504180861,0.8482949203768809,409.301
593000,86.5079365079365,95.77268504180861,0.8440336837513832,409.988
594000,86.70634920634922,95.77268504180861,0.8437216865980144,410.682
595000,86.60714285714286,95.78816971198513,0.846864129246014,411.373
596000,86.60714285714286,95.80365438216167,0.8498805496433527,412.069
597000,86.5079365079365,95.77268504180861,0.8481953169856107,412.757
598000,86.60714285714286,95.77268504180861,0.8440000057273485,413.447
599000,86.60714285714286,95.78816971198513,0.8439189470189656,414.138
600000,86.5079365079365,95.7572003716321,0.8455498562242993,414.829
601000,86.5079365079365,95.77268504180861,0.8445036707035425,415.521
602000,86.5079365079365,95.77268504180861,0.8462347165346137,416.219
603000,86.40873015873017,95.7572003716321,0.8465710830609953,416.913
604000,86.60714285714286,95.77268504180861,0.8400057442180552,417.598
605000,86.60714285714286,95.77268504180861,0.8376820751163094,418.291
606000,86.60714285714286,95.77268504180861,0.8373723163183941,418.979
607000,86.70634920634922,95.80365438216167,0.8342184917087846,419.671
608000,86.70634920634922,95.81913905233819,0.8310139622887919,420.361
609000,86.70634920634922,95.81913905233819,0.8306309136990446,421.055
610000,86.70634920634922,95.78816971198513,0.8254189772423229,421.742
611000,86.60714285714286,95.7572003716321,0.8228336105731482,422.428
612000,86.90476190476191,95.80365438216167,0.824751187420497,423.118
613000,86.80555555555556,95.80365438216167,0.8280559049334297,423.81
614000,86.60714285714286,95.80365438216167,0.8248327500957383,424.498
615000,86.70634920634922,95.78816971198513,0.8213695074445162,425.188
616000,86.70634920634922,95.78816971198513,0.8219307280106599,425.874
617000,86.60714285714286,95.8346237225147,0.8167883594412942,426.562
618000,86.60714285714286,95.81913905233819,0.8157137055016151,427.259
619000,86.60714285714286,95.81913905233819,0.8117343523384498,427.954
620000,86.60714285714286,95.81913905233819,0.8116862340817974,428.66
621000,86.60714285714286,95.85010839269124,0.8125520076754764,429.346
622000,86.60714285714286,95.85010839269124,0.8140706399438654,430.032
623000,86.5079365079365,95.8346237225147,0.8156591936863976,430.721
624000,86.5079365079365,95.8346237225147,0.8144320905836182,431.408
625000,86.70634920634922,95.86559306286776,0.8123858578577727,432.099
626000,86.70634920634922,95.86559306286776,0.8106682351574789,432.794
627000,86.5079365079365,95.81913905233819,0.8070196078572305,433.487
628000,86.60714285714286,95.8346237225147,0.8089770734705344,434.184
629000,86.60714285714286,95.86559306286776,0.8108996976542899,434.874
630000,86.60714285714286,95.88107773304428,0.81223014262637,435.563
631000,86.60714285714286,95.8346237225147,0.8101729892148342,436.255
632000,86.70634920634922,95.8346237225147,0.8025997540856404,436.936
633000,86.80555555555556,95.89656240322081,0.8058618259950767,437.627
634000,86.80555555555556,95.89656240322081,0.8068109821605302,438.319
635000,86.80555555555556,95.88107773304428,0.8039934588029625,439.014
636000,86.90476190476191,95.91204707339733,0.8056383217107727,439.703
637000,86.80555555555556,95.91204707339733,0.8141802003318915,440.394
638000,87.00396825396825,95.95850108392692,0.8142768499166729,441.09
639000,87.00396825396825,95.95850108392692,0.8113561080944175,441.775
640000,87.00396825396825,95.95850108392692,0.8098778009710134,442.465
641000,86.90476190476191,95.95850108392692,0.8117996778832105,443.154
642000,87.00396825396825,95.98947042427997,0.8076895981453599,443.84
643000,86.90476190476191,95.95850108392692,0.8114881369196035,444.529
644000,87.00396825396825,95.98947042427997,0.8087430053760603,445.223
645000,87.00396825396825,95.98947042427997,0.8077867442176617,445.907
646000,87.10317460317461,96.02043976463301,0.8059083925969333,446.599
647000,87.10317460317461,96.02043976463301,0.8071440548421324,447.289
648000,87.00396825396825,96.00495509445649,0.8086583269059634,447.984
649000,87.10317460317461,95.98947042427997,0.8076138158158349,448.686
650000,87.10317460317461,95.98947042427997,0.8079987425957125,449.376
651000,87.10317460317461,96.00495509445649,0.8096933906568192,450.068
652000,87.10317460317461,96.00495509445649,0.8076152365491679,450.754
653000,87.10317460317461,96.00495509445649,0.8075172580788805,451.445
654000,87.00396825396825,95.95850108392692,0.8000775464525772,452.135
655000,87.20238095238095,95.95850108392692,0.7955557405935315,452.831
656000,87.10317460317461,95.98947042427997,0.7993723104147926,453.52
657000,87.10317460317461,95.94301641375039,0.8002970936202649,454.214
658000,87.3015873015873,95.98947042427997,0.7982312417054562,454.912
659000,87.20238095238095,95.98947042427997,0.7964712608118054,455.599
660000,87.3015873015873,95.95850108392692,0.7942768893503365,456.287
661000,87.10317460317461,95.92753174357385,0.7931692149190408,456.972
662000,87.20238095238095,96.02043976463301,0.7926793414858105,457.666
663000,87.20238095238095,96.00495509445649,0.787758635072613,458.363
664000,87.10317460317461,95.95850108392692,0.7871825679564671,459.058
665000,87.20238095238095,96.02043976463301,0.7823019779395349,459.753
666000,87.10317460317461,96.00495509445649,0.783396616927678,460.449
667000,87.10317460317461,96.02043976463301,0.7853120155273846,461.14
668000,87.10317460317461,96.00495509445649,0.782382100029881,461.838
669000,87.20238095238095,96.02043976463301,0.7802966774244161,462.533
670000,87.3015873015873,96.03592443480954,0.784772670712832,463.228
671000,87.40079365079364,96.03592443480954,0.7896040251037133,463.914
672000,87.40079365079364,96.02043976463301,0.7912334513530427,464.601
673000,87.3015873015873,96.00495509445649,0.791062836656642,465.286
674000,87.40079365079364,96.02043976463301,0.7927611082080724,465.983
675000,87.40079365079364,96.03592443480954,0.7908857865558275,466.672
676000,87.40079365079364,96.05140910498606,0.7899770951486536,467.362
677000,87.5,96.03592443480954,0.7878226267616067,468.049
678000,87.5,96.02043976463301,0.7852388157098534,468.745
679000,87.5,96.02043976463301,0.7869075182167001,469.434
680000,87.5,96.05140910498606,0.7872828321945955,470.125
681000,87.40079365079364,96.02043976463301,0.7873293238600655,470.812
682000,87.5,96.05140910498606,0.7864974598110501,471.503
683000,87.5,96.02043976463301,0.7862676967034157,472.195
684000,87.59920634920636,96.03592443480954,0.7846350523720272,472.891
685000,87.5,96.00495509445649,0.7850193338335025,473.591
686000,87.40079365079364,96.05140910498606,0.7870837641552086,474.277
687000,87.40079365079364,96.02043976463301,0.7842057085264379,474.964
688000,87.5,96.03592443480954,0.7789403299391074,475.653
689000,87.5,96.05140910498606,0.7771630788820081,476.349
690000,87.40079365079364,96.05140910498606,0.7823512860025872,477.032
691000,87.40079365079364,96.06689377516258,0.7811112913990509,477.715
692000,87.40079365079364,96.06689377516258,0.7827579940384805,478.405
693000,87.40079365079364,96.05140910498606,0.780199359206719,479.094
694000,87.40079365079364,96.06689377516258,0.7793118148523226,479.787
695000,87.40079365079364,96.09786311551564,0.7807168625759703,480.473
696000,87.40079365079364,96.09786311551564,0.7824257329399897,481.166
697000,87.40079365079364,96.08237844533912,0.7806737783188625,481.868
698000,87.40079365079364,96.08237844533912,0.7811465538993718,482.558
699000,87.40079365079364,96.03592443480954,0.7781466424191312,483.25
700000,87.40079365079364,96.05140910498606,0.7804587506813572,483.943
701000,87.40079365079364,96.08237844533912,0.7830296041662546,484.635
702000,87.40079365079364,96.08237844533912,0.7805288694751227,485.338
703000,87.3015873015873,96.06689377516258,0.775492665935056,486.029
704000,87.3015873015873,96.03592443480954,0.7720662670562096,486.716
705000,87.3015873015873,96.05140910498606,0.7708842636337163,487.408
706000,87.3015873015873,96.06689377516258,0.7701037196059066,488.106
707000,87.5,96.08237844533912,0.7642015520468723,488.792
708000,87.5,96.09786311551564,0.7637207843480591,489.479
709000,87.3015873015873,96.06689377516258,0.7662825656318363,490.167
710000,87.3015873015873,96.06689377516258,0.7647392736766302,490.85
711000,87.40079365079364,96.08237844533912,0.7650730525115216,491.537
712000,87.3015873015873,96.06689377516258,0.7673818697926201,492.229
713000,87.3015873015873,96.06689377516258,0.7691160300742323,492.917
714000,87.3015873015873,96.08237844533912,0.7677990124156053,493.624
715000,87.3015873015873,96.06689377516258,0.7665302027506479,494.32
716000,87.3015873015873,96.09786311551564,0.76718463864689,495.02
717000,87.40079365079364,96.09786311551564,0.7655969761321176,495.717
718000,87.40079365079364,96.09786311551564,0.7614289592602086,496.412
719000,87.5,96.09786311551564,0.7555915278600386,497.109
720000,87.5,96.09786311551564,0.7527961378616252,497.8
721000,87.59920634920636,96.09786311551564,0.754770365345891,498.494
722000,87.5,96.08237844533912,0.7541523776413066,499.183
723000,87.5,96.08237844533912,0.7551933654399937,499.871
724000,87.40079365079364,96.09786311551564,0.7586573703321137,500.561
725000,87.40079365079364,96.09786311551564,0.7611552846212267,501.25
726000,87.40079365079364,96.09786311551564,0.7614620947563078,501.949
727000,87.40079365079364,96.11334778569216,0.7613031288970862,502.642
728000,87.5,96.09786311551564,0.7607961070936033,503.33
729000,87.5,96.12883245586869,0.7594843803641075,504.028
730000,87.5,96.09786311551564,0.7602999287286659,504.724
731000,87.5,96.11334778569216,0.7626680495675033,505.41
732000,87.5,96.11334778569216,0.7631939927745796,506.096
733000,87.5,96.09786311551564,0.7608607440963493,506.796
734000,87.5,96.11334778569216,0.7592205436718701,507.487
735000,87.5,96.12883245586869,0.7621758052729749,508.178
736000,87.40079365079364,96.12883245586869,0.7645002620233167,508.872
737000,87.5,96.14431712604522,0.7672202972010205,509.557
738000,87.5,96.14431712604522,0.7670032102065372,510.243
739000,87.59920634920636,96.15980179622174,0.7672922833498063,510.933
740000,87.59920634920636,96.15980179622174,0.7639499183992954,511.616
741000,87.5,96.12883245586869,0.7627937351279426,512.309
742000,87.5,96.12883245586869,0.7611585463416727,513.003
743000,87.59920634920636,96.14431712604522,0.7526908917856954,513.684
744000,87.6984126984127,96.1907711365748,0.7533695843816514,514.371
745000,87.5,96.14431712604522,0.7555327220038847,515.06
746000,87.5,96.15980179622174,0.7568966322126824,515.746
747000,87.40079365079364,96.14431712604522,0.7579256166656198,516.437
748000,87.40079365079364,96.14431712604522,0.7539698233625314,517.124
749000,87.40079365079364,96.14431712604522,0.7542681094085749,517.817
750000,87.3015873015873,96.14431712604522,0.7539963612425485,518.499
751000,87.3015873015873,96.14431712604522,0.756207995401456,519.186
752000,87.40079365079364,96.12883245586869,0.7532208394701825,519.869
753000,87.5,96.15980179622174,0.746546182455924,520.559
754000,87.6984126984127,96.1907711365748,0.745779545524213,521.238
755000,87.6984126984127,96.20625580675132,0.7457536485199625,521.917
756000,87.6984126984127,96.1907711365748,0.750541154095062,522.604
757000,87.6984126984127,96.17528646639826,0.7492512745453568,523.302
758000,87.59920634920636,96.1907711365748,0.7477280761137051,523.985
759000,87.79761904761905,96.26819448745742,0.7461444369728564,524.674
760000,87.79761904761905,96.23722514710437,0.7457130173686538,525.378
761000,87.6984126984127,96.22174047692783,0.7490281379940981,526.081
762000,87.6984126984127,96.23722514710437,0.7486277853080161,526.785
763000,87.79761904761905,96.26819448745742,0.7548165983604798,527.468
764000,87.79761904761905,96.314648497987,0.756554702069667,528.147
765000,87.89682539682539,96.314648497987,0.7578154866346799,528.83
766000,87.79761904761905,96.28367915763394,0.7568017107632837,529.512
767000,87.89682539682539,96.28367915763394,0.7568824627693171,530.199
768000,87.89682539682539,96.29916382781046,0.7562328885561133,530.887
769000,87.89682539682539,96.33013316816353,0.7575146780295506,531.58
770000,87.79761904761905,96.28367915763394,0.7574251530697668,532.277
771000,87.89682539682539,96.28367915763394,0.754205291335755,532.964
772000,87.99603174603175,96.314648497987,0.7560636380688064,533.658
773000,87.99603174603175,96.29916382781046,0.7535240677294733,534.354
774000,87.89682539682539,96.29916382781046,0.7490393885002106,535.046
775000,87.79761904761905,96.28367915763394,0.7491285071472076,535.736
776000,87.89682539682539,96.29916382781046,0.7482014477319319,536.425
777000,87.79761904761905,96.26819448745742,0.7450492552617015,537.126
778000,87.89682539682539,96.29916382781046,0.7436831933266496,537.82
779000,87.99603174603175,96.29916382781046,0.7449648235500614,538.518
780000,87.99603174603175,96.28367915763394,0.7435077470553632,539.209
781000,87.89682539682539,96.28367915763394,0.7439392317198383,539.901
782000,87.89682539682539,96.28367915763394,0.7429701397434362,540.594
783000,87.89682539682539,96.29916382781046,0.7441407976572862,541.286
784000,87.89682539682539,96.28367915763394,0.7405291398109035,541.981
785000,87.79761904761905,96.28367915763394,0.7374169379991158,542.681
786000,87.89682539682539,96.28367915763394,0.7398595388983175,543.375
787000,87.89682539682539,96.26819448745742,0.7408338439254581,544.065
788000,87.89682539682539,96.28367915763394,0.7403120959216967,544.753
789000,87.99603174603175,96.29916382781046,0.7411811144559904,545.445
790000,87.99603174603175,96.33013316816353,0.7357306854031309,546.135
791000,88.09523809523809,96.314648497987,0.7378886568560075,546.831
792000,87.99603174603175,96.29916382781046,0.7363817522514944,547.526
793000,88.09523809523809,96.314648497987,0.7377133843799608,548.217
794000,88.09523809523809,96.29916382781046,0.7379752042712662,548.908
795000,87.99603174603175,96.314648497987,0.7394400355038366,549.598
796000,88.09523809523809,96.34561783834005,0.7420388690798689,550.285
797000,88.09523809523809,96.34561783834005,0.7419930380087824,550.974
798000,88.09523809523809,96.34561783834005,0.7408779702400315,551.671
799000,87.99603174603175,96.34561783834005,0.7370001565785179,552.364
800000,88.09523809523809,96.34561783834005,0.7353870320681405,553.055
801000,88.09523809523809,96.36110250851657,0.7319350734486227,553.744
802000,88.09523809523809,96.34561783834005,0.7305187671940284,554.433
803000,87.99603174603175,96.33013316816353,0.7321869958080338,555.127
804000,87.99603174603175,96.33013316816353,0.7324396289845407,555.825
805000,88.09523809523809,96.33013316816353,0.7319073528160915,556.518
806000,88.09523809523809,96.36110250851657,0.7321811399210555,557.213
807000,88.09523809523809,96.314648497987,0.7287533360636733,557.907
808000,88.09523809523809,96.33013316816353,0.7250928913282264,558.598
809000,88.09523809523809,96.36110250851657,0.7262986180516962,559.287
810000,88.19444444444444,96.34561783834005,0.7224232073970843,559.984
811000,88.19444444444444,96.36110250851657,0.7235763791796387,560.676
812000,88.19444444444444,96.34561783834005,0.7221632609654653,561.371
813000,88.19444444444444,96.34561783834005,0.7229881542872221,562.066
814000,88.19444444444444,96.34561783834005,0.7226653675240997,562.762
815000,88.19444444444444,96.33013316816353,0.7194792006144525,563.454
816000,88.19444444444444,96.33013316816353,0.7177268972610842,564.147
817000,88.19444444444444,96.34561783834005,0.7194908591713115,564.838
818000,88.19444444444444,96.33013316816353,0.7171013191640188,565.529
819000,88.19444444444444,96.33013316816353,0.7171758687408046,566.223
820000,88.19444444444444,96.34561783834005,0.7194164466081143,566.92
821000,88.19444444444444,96.36110250851657,0.719320852297848,567.611
822000,88.19444444444444,96.3765871786931,0.7196667103113731,568.316
823000,88.19444444444444,96.39207184886962,0.7189180084498648,569.007
824000,88.29365079365078,96.42304118922267,0.7141468713925997,569.702
825000,88.19444444444444,96.40755651904614,0.7139631862849843,570.404
826000,88.09523809523809,96.40755651904614,0.715847562815067,571.103
827000,88.19444444444444,96.43852585939919,0.71948539442717,571.794
828000,88.09523809523809,96.43852585939919,0.7188963622662191,572.489
829000,88.19444444444444,96.45401052957571,0.720526172553337,573.185
830000,88.19444444444444,96.43852585939919,0.7160760223119496,573.87
831000,88.19444444444444,96.42304118922267,0.7182858639074317,574.56
832000,88.19444444444444,96.42304118922267,0.7119852042531234,575.263
833000,88.29365079365078,96.43852585939919,0.7117565363795746,575.958
834000,88.39285714285714,96.45401052957571,0.7061411677308229,576.656
835000,88.39285714285714,96.43852585939919,0.7053285316880045,577.352
836000,88.39285714285714,96.43852585939919,0.7088800778095687,578.046
837000,88.29365079365078,96.40755651904614,0.7088418777024967,578.738
838000,88.39285714285714,96.40755651904614,0.7094841818726034,579.429
839000,88.29365079365078,96.3765871786931,0.711043622684395,580.117
840000,88.09523809523809,96.36110250851657,0.7092904810766718,580.803
841000,87.99603174603175,96.36110250851657,0.7097547095861141,581.489
842000,88.09523809523809,96.39207184886962,0.7126467844320689,582.18
843000,88.19444444444444,96.39207184886962,0.7139273519774133,582.881
844000,88.19444444444444,96.39207184886962,0.7112078164425726,583.577
845000,88.19444444444444,96.39207184886962,0.7096385964672518,584.273
846000,88.19444444444444,96.39207184886962,0.7093503883952949,584.96
847000,88.19444444444444,96.40755651904614,0.7088772558583165,585.651
848000,88.19444444444444,96.39207184886962,0.7040366406913388,586.344
849000,88.29365079365078,96.42304118922267,0.7043713307524236,587.032
850000,88.39285714285714,96.45401052957571,0.701027000337211,587.723
851000,88.39285714285714,96.42304118922267,0.7010954410205457,588.412
852000,88.19444444444444,96.40755651904614,0.7036746502831608,589.135
853000,88.19444444444444,96.39207184886962,0.7049704891442613,589.83
854000,88.29365079365078,96.40755651904614,0.7008038474994749,590.518
855000,88.29365079365078,96.39207184886962,0.7049243016128217,591.209
856000,88.29365079365078,96.39207184886962,0.7067476937794798,591.892
857000,88.29365079365078,96.42304118922267,0.7070448144622352,592.588
858000,88.29365079365078,96.40755651904614,0.7095469384267884,593.276
859000,88.39285714285714,96.46949519975225,0.7109183663954881,593.962
860000,88.29365079365078,96.45401052957571,0.7083140483713696,594.645
861000,88.39285714285714,96.45401052957571,0.70153168136346,595.336
862000,88.59126984126983,96.43852585939919,0.6981197709879466,596.027
863000,88.59126984126983,96.43852585939919,0.6960659370046846,596.715
864000,88.69047619047619,96.42304118922267,0.6952533277832905,597.401
865000,88.59126984126983,96.42304118922267,0.696741221975732,598.089
866000,88.69047619047619,96.45401052957571,0.6961919248580757,598.781
867000,88.59126984126983,96.42304118922267,0.6956236093975489,599.466
868000,88.4920634920635,96.43852585939919,0.6983097284656656,600.148
869000,88.69047619047619,96.43852585939919,0.6972812028215112,600.834
870000,88.69047619047619,96.42304118922267,0.6934568679696381,601.517
871000,88.59126984126983,96.42304118922267,0.6981157947268057,602.209
872000,88.4920634920635,96.42304118922267,0.6979168772922982,602.89
873000,88.4920634920635,96.43852585939919,0.6962335198753525,603.57
874000,88.4920634920635,96.43852585939919,0.6944890877311071,604.257
875000,88.39285714285714,96.40755651904614,0.6946703200616695,604.945
876000,88.39285714285714,96.42304118922267,0.6938303475570471,605.632
877000,88.4920634920635,96.42304118922267,0.6959836651698165,606.315
878000,88.69047619047619,96.48497986992876,0.6967091180109232,607
