Teties,,,,
Cycles,Accuracy Testing, Accuracy Training,Err,Time
139000,66.86507937,91.09631465,1.819278438,255.452
140000,67.36111111,90.97243729,1.762808419,257.288
141000,66.36904762,90.84855993,1.808949449,259.12
142000,66.66666667,91.04986064,1.801359721,260.952
143000,66.56746032,90.92598328,1.803278607,262.781
144000,67.55952381,91.14276866,1.767258469,264.614
145000,67.26190476,91.09631465,1.754360695,266.483
146000,67.95634921,91.04986064,1.748618158,268.376
147000,67.36111111,91.11179932,1.756375053,270.231
148000,67.85714286,91.22019201,1.745314383,272.064
149000,68.3531746,91.37503871,1.737470572,273.904
150000,68.25396825,91.37503871,1.736641074,275.745
151000,68.9484127,91.35955404,1.69123269,277.591
152000,68.84920635,91.45246206,1.726881043,279.411
153000,68.65079365,91.40600805,1.713202934,281.238
154000,68.84920635,91.46794673,1.686879548,283.06
155000,69.3452381,91.54537008,1.698044843,284.887
156000,68.75,91.39052338,1.706814567,286.715
157000,69.24603175,91.45246206,1.699028784,288.545
158000,68.75,91.37503871,1.676204555,290.372
159000,69.44444444,91.45246206,1.654922166,292.19
160000,69.1468254,91.37503871,1.683303127,294.013
161000,69.24603175,91.46794673,1.680321917,295.835
162000,69.44444444,91.45246206,1.658513287,297.657
163000,69.44444444,91.46794673,1.683067724,299.489
164000,69.54365079,91.65376277,1.684695059,301.314
165000,70.23809524,91.49891607,1.635061554,303.14
166000,69.54365079,91.49891607,1.650225212,304.976
167000,69.74206349,91.52988541,1.641276765,306.813
168000,69.94047619,91.59182409,1.653987248,308.642
169000,69.74206349,91.66924745,1.643166075,310.467
170000,70.53571429,91.71570146,1.632135334,312.297
171000,69.84126984,91.60730876,1.629041433,314.118
172000,70.03968254,91.6382781,1.640410882,315.947
173000,70.43650794,91.7466708,1.610750763,317.769
174000,71.23015873,91.80860948,1.578580315,319.591
175000,70.93253968,91.73118613,1.597234481,321.415
176000,71.23015873,91.85506349,1.600312281,323.247
177000,70.83333333,91.80860948,1.590626865,325.069
178000,70.83333333,91.71570146,1.574274112,326.894
179000,70.83333333,91.85506349,1.566993393,328.721
180000,71.23015873,91.82409415,1.583008807,330.545
181000,71.42857143,91.91700217,1.565462185,332.367
182000,71.42857143,91.94797151,1.556290458,334.192
183000,71.52777778,91.94797151,1.551951915,336.016
184000,71.82539683,91.91700217,1.548234453,337.834
185000,71.92460317,92.02539486,1.558078534,339.66
186000,72.02380952,92.07184887,1.554662721,341.489
187000,71.42857143,91.97894085,1.57563807,343.308
188000,72.02380952,92.24218024,1.571712536,345.128
189000,71.82539683,92.02539486,1.563112166,346.946
190000,71.23015873,91.96345618,1.543358302,348.767
191000,72.02380952,92.13378755,1.538829874,350.587
192000,72.12301587,92.08733354,1.549547524,352.412
193000,71.92460317,92.04087953,1.538205192,354.241
194000,72.02380952,92.19572623,1.530414167,356.06
195000,71.23015873,92.0563642,1.541595651,357.893
196000,71.72619048,92.19572623,1.519041866,359.715
197000,71.92460317,92.24218024,1.527505468,361.534
198000,71.72619048,92.11830288,1.52071141,363.352
199000,72.12301587,92.33508826,1.516152869,365.172
200000,72.32142857,92.28863425,1.495640411,366.989
201000,72.71825397,92.39702694,1.500663063,368.808
202000,72.81746032,92.42799628,1.496110138,370.634
203000,72.42063492,92.44348095,1.491433534,372.457
204000,72.42063492,92.33508826,1.488868914,374.282
205000,72.81746032,92.42799628,1.464637967,376.106
206000,72.61904762,92.24218024,1.473609621,377.925
207000,72.22222222,92.25766491,1.477328938,379.744
208000,72.81746032,92.45896562,1.49059228,381.562
209000,72.61904762,92.41251161,1.445907121,383.387
210000,72.61904762,92.44348095,1.464217436,385.208
211000,73.01587302,92.45896562,1.455282543,387.026
212000,73.11507937,92.55187365,1.464464802,388.847
213000,73.21428571,92.629297,1.466666862,390.675
214000,73.01587302,92.61381233,1.474211582,392.499
215000,73.51190476,92.59832766,1.432526666,394.318
216000,74.20634921,92.79962837,1.453705564,396.134
217000,73.41269841,92.69123568,1.452824995,397.956
218000,73.71031746,92.67575101,1.461737964,399.771
219000,73.51190476,92.53638897,1.434810333,401.593
220000,74.00793651,92.72220502,1.424898502,403.417
221000,73.80952381,92.61381233,1.435138344,405.237
222000,74.20634921,92.84608238,1.457792003,407.057
223000,74.20634921,92.95447507,1.436794009,408.881
224000,73.80952381,92.76865903,1.433691488,410.698
225000,73.71031746,92.67575101,1.422710667,412.517
226000,74.4047619,92.70672035,1.399398111,414.339
227000,74.6031746,92.81511304,1.401409506,416.16
228000,74.30555556,92.7841437,1.40445714,417.985
229000,74.6031746,92.9389904,1.405136811,419.81
230000,74.6031746,93.00092908,1.412827937,421.638
231000,74.4047619,92.83059771,1.387762042,423.459
232000,74.20634921,92.90802106,1.40211738,425.293
233000,75.49603175,92.96995974,1.382487364,427.119
234000,74.90079365,93.04738309,1.386413332,428.942
235000,74.8015873,93.00092908,1.388575596,430.762
236000,74.50396825,92.95447507,1.383657062,432.597
237000,74.8015873,93.01641375,1.385974053,434.42
238000,75,93.00092908,1.364337661,436.25
239000,74.70238095,93.00092908,1.386481034,438.076
240000,75,92.98544441,1.374807438,439.909
241000,75.49603175,93.07835243,1.364652206,441.753
242000,74.6031746,93.00092908,1.376168126,443.588
243000,74.50396825,93.03189842,1.378799993,445.412
244000,75.09920635,92.96995974,1.357908013,447.236
245000,75.1984127,93.12480644,1.353792736,449.06
246000,75,93.17126045,1.355232867,450.885
247000,75.3968254,93.14029111,1.350724419,452.704
248000,75.49603175,93.23319913,1.359327476,454.524
249000,75.49603175,93.14029111,1.336595999,456.35
250000,75.49603175,93.26416847,1.347746615,458.17
251000,75.69444444,93.14029111,1.321813874,459.998
252000,75.5952381,93.23319913,1.348192412,461.818
253000,75.09920635,93.14029111,1.337241637,463.637
254000,75.79365079,93.26416847,1.326544001,465.461
255000,75.89285714,93.31062248,1.334166651,467.28
256000,75.49603175,93.29513781,1.338603115,469.103
257000,75.3968254,93.27965314,1.323378233,470.922
258000,75.99206349,93.4035305,1.337206834,472.745
259000,75.3968254,93.31062248,1.332815082,474.567
260000,75.69444444,93.29513781,1.317366614,476.39
261000,76.19047619,93.48095386,1.318083767,478.212
262000,75.29761905,93.18674512,1.302812574,480.037
263000,75.79365079,93.31062248,1.307156813,481.863
264000,76.19047619,93.35707649,1.309751613,483.687
265000,76.68650794,93.54289254,1.303138506,485.504
266000,75.49603175,93.43449985,1.306411353,487.327
267000,75.69444444,93.49643853,1.309433531,489.144
268000,76.28968254,93.41901517,1.300080066,490.964
269000,75.29761905,93.43449985,1.313698568,492.785
