,,,
Batch:10. Learning rate: 0.001,,,
444000,53.96825396825397,86.63672963765872,2.435495639211109,368.67
445000,54.563492063492056,86.69866831836482,2.429414018877829,369.517
446000,53.47222222222222,86.45091359554041,2.4650830955917007,370.347
447000,54.761904761904766,86.88448436048311,2.4068652088344598,371.186
448000,53.86904761904761,86.52833694642304,2.456914190225691,372.013
449000,54.761904761904766,86.6212449674822,2.391752217200271,372.845
450000,53.37301587301587,86.28058222359863,2.3869074643516193,373.676
451000,54.662698412698404,86.72963765871788,2.3910372912355196,374.51
452000,53.57142857142857,86.49736760606999,2.42603579884475,375.33
453000,54.36507936507936,86.60576029730566,2.4013977795135495,376.159
454000,54.26587301587301,86.69866831836482,2.4220921075313178,376.993
455000,54.36507936507936,86.72963765871788,2.4419711320652704,377.823
456000,54.662698412698404,86.6212449674822,2.4123811826850843,378.661
457000,55.25793650793651,86.91545370083618,2.400388078846203,379.495
458000,55.654761904761905,86.71415298854134,2.4746000418977343,380.327
459000,55.75396825396825,86.91545370083618,2.4179169311096316,381.16
460000,55.45634920634921,86.63672963765872,2.3645173490819626,382.001
461000,53.769841269841265,86.8689996903066,2.4320965360698157,382.839
462000,54.761904761904766,86.89996903065965,2.4010004994117518,383.672
463000,54.46428571428571,86.77609166924745,2.4379999106744976,384.502
464000,55.35714285714286,86.82254567977702,2.38523427730464,385.333
465000,54.166666666666664,86.60576029730566,2.413371596130154,386.165
466000,55.45634920634921,86.83803034995354,2.3850184848417504,386.987
467000,54.166666666666664,86.55930628677609,2.4040690338178226,387.817
468000,54.26587301587301,86.48188293589347,2.365682012489447,388.65
469000,54.761904761904766,86.8689996903066,2.3826496696708066,389.488
470000,53.57142857142857,86.35800557448127,2.4078993746100132,390.316
471000,54.26587301587301,86.52833694642304,2.428880998340556,391.141
472000,54.36507936507936,86.48188293589347,2.414742738210459,391.977
473000,54.96031746031746,86.49736760606999,2.413458646355093,392.811
474000,54.36507936507936,86.59027562712915,2.4193787427758275,393.64
475000,55.75396825396825,86.6212449674822,2.370079925682235,394.469
476000,55.45634920634921,86.89996903065965,2.4022189120301167,395.303
477000,56.051587301587304,86.79157633942397,2.406255801630089,396.131
478000,55.55555555555556,86.80706100960049,2.4091275503607474,396.969
479000,55.35714285714286,86.66769897801177,2.427690505724233,397.803
480000,55.35714285714286,86.66769897801177,2.412675150787092,398.633
481000,55.654761904761905,86.49736760606999,2.441574563463962,399.468
482000,55.158730158730165,86.35800557448127,2.4269078463596805,400.297
483000,54.861111111111114,86.79157633942397,2.4379071280470277,401.136
484000,54.26587301587301,86.54382161659957,2.463217594953969,401.964
485000,54.46428571428571,86.7451223288944,2.416977253165093,402.805
486000,54.563492063492056,86.76060699907092,2.4299802466799574,403.637
487000,55.158730158730165,86.66769897801177,2.3902096166501163,404.465
488000,55.75396825396825,86.9309383710127,2.4054868951464803,405.3
489000,55.35714285714286,87.1786930938371,2.439946907413765,406.131
490000,54.96031746031746,86.66769897801177,2.4306518632133383,406.967
491000,54.861111111111114,86.8689996903066,2.470557309524262,407.802
492000,53.96825396825397,86.94642304118922,2.5201577823192776,408.626
493000,54.861111111111114,86.83803034995354,2.4349657327907774,409.455
494000,53.67063492063492,86.68318364818829,2.4820784006097423,410.284
495000,53.86904761904761,86.40445958501084,2.478087526906464,411.11
496000,53.96825396825397,86.83803034995354,2.456334922666933,411.942
497000,53.47222222222222,86.57479095695263,2.4811803372257484,412.773
498000,54.26587301587301,86.6212449674822,2.486340447598013,413.606
499000,54.067460317460316,86.72963765871788,2.452487033811297,414.438
500000,55.05952380952381,86.45091359554041,2.417937664655494,415.272
501000,54.662698412698404,86.46639826571693,2.39426914710136,416.099
502000,54.166666666666664,86.66769897801177,2.4202750968806255,416.925
503000,54.96031746031746,86.41994425518736,2.466245325818947,417.753
504000,55.35714285714286,85.93991947971507,2.4084899025742157,418.587
505000,54.563492063492056,86.52833694642304,2.4414142088398467,419.424
506000,54.36507936507936,86.0792815113038,2.4529047636152503,420.261
507000,53.17460317460318,86.12573552183338,2.4996008209559286,421.092
508000,54.662698412698404,86.54382161659957,2.42696393213177,421.923
509000,53.67063492063492,85.87798079900898,2.4173694766780107,422.757
510000,53.86904761904761,85.97088882006814,2.4962720052566283,423.582
511000,53.07539682539682,85.86249612883246,2.493003601761136,424.408
512000,52.67857142857143,85.78507277794984,2.576228396377699,425.237
513000,53.57142857142857,85.7076494270672,2.5163787819208077,426.064
514000,53.67063492063492,85.7076494270672,2.46677465330693,426.895
515000,52.77777777777778,85.7695881077733,2.4830575874281626,427.725
516000,53.17460317460318,85.87798079900898,2.500923821700983,428.557
517000,53.47222222222222,85.97088882006814,2.486792980209544,429.38
518000,53.96825396825397,85.75410343759677,2.451945722531307,430.225
519000,52.77777777777778,85.86249612883246,2.483169579460089,431.056
520000,53.37301587301587,86.11025085165686,2.519623636295545,431.887
521000,52.976190476190474,85.58377206565501,2.49609385941045,432.724
522000,54.166666666666664,85.84701145865593,2.4609144613535174,433.566
523000,54.26587301587301,85.47537937441932,2.465179471662171,434.399
524000,53.17460317460318,85.49086404459585,2.4789191291945767,435.232
525000,52.28174603174603,85.42892536388975,2.5471730992099073,436.06
526000,52.67857142857143,85.55280272530194,2.5503955055395244,436.885
527000,52.38095238095239,85.39795602353671,2.4782866674466075,437.713
528000,52.87698412698413,85.84701145865593,2.5694393426822195,438.53
529000,52.67857142857143,85.36698668318364,2.5442049638626107,439.364
530000,52.87698412698413,85.8934654691855,2.548383903642923,440.205
531000,53.273809523809526,85.07277794982967,2.4905522568836944,441.042
532000,52.083333333333336,85.41344069371323,2.5159199575244777,441.871
533000,52.28174603174603,85.1502013007123,2.5471987604979853,442.691
534000,51.28968253968254,85.2121399814184,2.511920718710214,443.511
535000,51.388888888888886,85.08826262000619,2.527901682148423,444.347
536000,52.87698412698413,85.01083926912358,2.56629098472434,445.186
537000,51.98412698412699,84.94890058841746,2.552230919085984,446.032
538000,51.091269841269835,84.67017652524001,2.5385128732542612,446.865
539000,53.37301587301587,84.85599256735831,2.504154886589017,447.692
540000,52.57936507936508,84.76308454629915,2.5485537889330687,448.519
541000,52.38095238095239,84.70114586559306,2.562847660855527,449.358
542000,52.182539682539684,85.11923196035924,2.650534201590519,450.186
543000,53.17460317460318,85.18117064106534,2.5848694953708597,451.015
544000,53.67063492063492,84.80953855682873,2.544542302001684,451.847
545000,53.47222222222222,84.82502322700527,2.575691540496133,452.68
546000,53.57142857142857,85.1502013007123,2.5924366252635127,453.509
547000,53.86904761904761,85.2121399814184,2.509970794286526,454.34
548000,54.26587301587301,85.16568597088882,2.5376556184643455,455.18
549000,53.86904761904761,84.82502322700527,2.529852721132123,456.011
550000,54.166666666666664,85.3360173428306,2.566892147754669,456.836
551000,53.769841269841265,84.67017652524001,2.5593070217363283,457.662
552000,54.563492063492056,84.97986992877051,2.530650156745158,458.481
553000,53.67063492063492,84.80953855682873,2.542953960780834,459.311
554000,53.07539682539682,84.68566119541654,2.5677709826410404,460.148
555000,53.769841269841265,85.0263239393001,2.5717313601388936,460.972
556000,53.17460317460318,84.90244657788789,2.5870441772568884,461.841
557000,53.07539682539682,84.68566119541654,2.5638715807276076,462.719
558000,53.37301587301587,84.59275317435738,2.5695131643533795,463.608
559000,53.37301587301587,84.39145246206256,2.533068717265438,464.475
560000,53.47222222222222,85.0263239393001,2.5449589389179446,465.321
561000,52.976190476190474,85.11923196035924,2.5675142187636317,466.152
562000,52.083333333333336,84.43790647259213,2.549697624256076,466.973
563000,52.67857142857143,84.56178383400433,2.5372495950310348,467.792
564000,51.686507936507944,84.43790647259213,2.577367497696829,468.619
565000,52.87698412698413,84.73211520594612,2.5627747621385266,469.438
566000,52.77777777777778,84.80953855682873,2.5646739412008106,470.259
567000,51.88492063492064,84.74759987612264,2.5793906733489056,471.079
568000,52.182539682539684,84.96438525859399,2.5747428013928055,471.901
569000,51.98412698412699,84.15918240941468,2.5573479645273323,472.729
570000,52.67857142857143,84.79405388665221,2.584352782808047,473.554
571000,51.88492063492064,84.85599256735831,2.6368505131456743,474.381
572000,51.091269841269835,85.16568597088882,2.6624028674050146,475.212
573000,51.19047619047619,84.57726850418086,2.7170007199847115,476.033
574000,51.88492063492064,85.22762465159492,2.682471813920056,476.865
575000,52.480158730158735,85.10374729018272,2.6408266073992177,477.686
576000,51.98412698412699,85.2121399814184,2.6448403922857877,478.513
577000,51.587301587301596,85.10374729018272,2.661693690748768,479.351
578000,51.28968253968254,84.99535459894703,2.6590947434052925,480.177
579000,50.79365079365079,84.65469185506349,2.7239189341101886,481.01
580000,51.091269841269835,84.77856921647569,2.680824997109586,481.836
581000,51.78571428571429,84.88696190771137,2.641147247824302,482.663
582000,52.28174603174603,85.01083926912358,2.6329066465736686,483.492
583000,50.99206349206349,84.37596779188603,2.690558173727942,484.316
584000,51.587301587301596,84.57726850418086,2.6687717214823863,485.139
585000,51.88492063492064,85.1502013007123,2.5617887467035385,485.964
586000,50.89285714285714,84.88696190771137,2.628134266823324,486.799
587000,51.28968253968254,84.88696190771137,2.6252823748356686,487.619
588000,51.88492063492064,85.16568597088882,2.6159957190419254,488.442
589000,50.79365079365079,84.79405388665221,2.652179991150363,489.271
590000,52.87698412698413,85.2740786621245,2.539549984755221,490.098
591000,52.28174603174603,85.41344069371323,2.620168754821532,490.93
592000,52.38095238095239,85.0263239393001,2.6223109371057767,491.758
593000,52.38095238095239,85.1502013007123,2.572999505109909,492.587
594000,53.37301587301587,85.30504800247755,2.5794367146208157,493.414
595000,52.182539682539684,85.24310932177144,2.603946017388757,494.244
596000,52.480158730158735,85.30504800247755,2.5921442058667314,495.097
597000,53.769841269841265,85.63022607618458,2.565705662576353,495.946
598000,54.067460317460316,85.84701145865593,2.558855906296478,496.79
599000,53.37301587301587,85.92443480953855,2.586242809589106,497.64
600000,53.57142857142857,85.78507277794984,2.5933636735824157,498.475
601000,52.976190476190474,85.49086404459585,2.56376545114656,499.309
602000,53.37301587301587,85.47537937441932,2.5661514252954833,500.141
603000,52.38095238095239,85.42892536388975,2.611338562158373,500.963
604000,54.067460317460316,85.56828739547848,2.5299171270674785,501.792
605000,54.067460317460316,85.69216475689068,2.551271947865646,502.626
606000,53.07539682539682,85.39795602353671,2.613507558843238,503.469
607000,53.86904761904761,85.73861876742025,2.574607820360336,504.297
608000,54.46428571428571,85.8934654691855,2.508150388368145,505.127
609000,54.563492063492056,85.86249612883246,2.512831492504333,505.952
610000,52.77777777777778,85.30504800247755,2.596485117947935,506.776
611000,52.976190476190474,85.42892536388975,2.590090287125739,507.598
612000,52.67857142857143,85.61474140600805,2.5597924746739316,508.415
613000,52.87698412698413,85.47537937441932,2.5599517699628924,509.24
614000,54.067460317460316,85.73861876742025,2.5576363509129667,510.066
615000,53.17460317460318,85.9554041498916,2.554867678610859,510.884
616000,55.45634920634921,86.09476618148034,2.505620115949004,511.706
617000,54.563492063492056,85.78507277794984,2.5215817325244188,512.527
618000,56.051587301587304,86.31155156395168,2.515153707932464,513.353
619000,54.861111111111114,85.90895013936203,2.49337173168738,514.183
620000,54.563492063492056,85.73861876742025,2.539895398061607,515
621000,55.55555555555556,85.8934654691855,2.5333045829678427,515.829
622000,54.861111111111114,86.0792815113038,2.5176385956692577,516.653
623000,54.46428571428571,86.20315887271602,2.530313924979698,517.477
624000,54.36507936507936,86.14122019200991,2.500984761501391,518.307
625000,54.761904761904766,86.41994425518736,2.4831241603686394,519.129
626000,55.952380952380956,86.37349024465779,2.463577343876178,519.954
627000,54.563492063492056,86.21864354289254,2.519018812114269,520.777
628000,55.05952380952381,86.31155156395168,2.5311831397503237,521.597
629000,55.158730158730165,86.29606689377516,2.53914631015349,522.421
630000,56.051587301587304,86.40445958501084,2.4860027531952924,523.253
631000,55.35714285714286,86.18767420253948,2.4910727272712085,524.075
632000,54.96031746031746,86.09476618148034,2.4820326321287496,524.896
633000,54.96031746031746,86.26509755342211,2.480637036031926,525.729
634000,55.85317460317461,86.24961288324559,2.449117885224577,526.558
635000,56.74603174603175,86.41994425518736,2.466932129368292,527.384
636000,56.25,86.28058222359863,2.4679861014201125,528.212
637000,55.75396825396825,86.34252090430475,2.44495103590721,529.039
638000,55.45634920634921,86.4354289253639,2.495886859894791,529.866
639000,54.36507936507936,86.38897491483432,2.5716090696949885,530.689
640000,55.35714285714286,86.23412821306906,2.4581362950250867,531.517
641000,54.96031746031746,86.14122019200991,2.5214642948043937,532.346
642000,54.761904761904766,86.12573552183338,2.4941575091537604,533.177
643000,54.761904761904766,86.28058222359863,2.5019864714133675,534.004
644000,56.25,86.20315887271602,2.4380822329815057,534.831
645000,55.55555555555556,86.4354289253639,2.442199894889655,535.663
646000,54.662698412698404,86.04831217095075,2.5362185738324223,536.503
647000,55.35714285714286,86.20315887271602,2.4592141345420995,537.328
648000,55.05952380952381,86.06379684112729,2.498668616938676,538.16
649000,55.05952380952381,85.97088882006814,2.51469391776139,538.993
650000,54.96031746031746,85.63022607618458,2.4965692415854135,539.814
651000,54.26587301587301,85.56828739547848,2.5020501959249892,540.641
652000,53.273809523809526,85.2740786621245,2.581771895405037,541.461
653000,54.067460317460316,85.59925673583153,2.544751422793278,542.282
654000,53.57142857142857,85.35150201300712,2.520365345665302,543.109
655000,53.57142857142857,85.35150201300712,2.541590341343066,543.949
656000,54.26587301587301,85.6457107463611,2.514999120603923,544.772
657000,54.166666666666664,86.11025085165686,2.536415333440112,545.614
658000,54.563492063492056,85.93991947971507,2.4850340387506287,546.447
659000,54.563492063492056,85.19665531124187,2.4841210017451374,547.268
660000,54.662698412698404,85.13471663053576,2.49668467911614,548.097
661000,54.067460317460316,85.2740786621245,2.481815077632704,548.924
662000,54.96031746031746,85.41344069371323,2.4675583889431185,549.754
663000,54.46428571428571,85.52183338494889,2.4989672644771934,550.581
664000,53.96825396825397,85.53731805512543,2.520396247528979,551.42
665000,53.17460317460318,85.44441003406628,2.568359886877112,552.274
666000,54.26587301587301,85.53731805512543,2.5419448290593127,553.107
667000,55.35714285714286,85.50634871477237,2.48243339829113,553.937
668000,53.86904761904761,85.59925673583153,2.578184681123497,554.759
669000,54.662698412698404,85.4598947042428,2.515195379187888,555.579
670000,55.75396825396825,85.58377206565501,2.5151390892705177,556.394
671000,54.662698412698404,85.18117064106534,2.545394756567249,557.219
672000,54.761904761904766,85.49086404459585,2.4992991566543465,558.044
673000,54.26587301587301,85.49086404459585,2.525524875201935,558.897
674000,54.563492063492056,85.2121399814184,2.5116544335158943,559.732
675000,54.46428571428571,85.61474140600805,2.5042737591893607,560.562
676000,53.96825396825397,85.38247135336017,2.531475582528586,561.386
677000,54.861111111111114,85.28956333230101,2.5403375052616233,562.206
678000,54.166666666666664,85.4598947042428,2.5672627707553115,563.037
679000,54.166666666666664,85.19665531124187,2.5588434574855268,563.88
680000,53.96825396825397,85.44441003406628,2.5755748078501233,564.721
681000,54.067460317460316,85.47537937441932,2.562032288842121,565.552
682000,54.96031746031746,85.41344069371323,2.5084898412250745,566.382
683000,53.96825396825397,85.19665531124187,2.5349824407914,567.21
684000,55.25793650793651,85.72313409724373,2.5062831490319595,568.034
685000,54.563492063492056,85.4598947042428,2.5398315440726424,568.863
686000,54.662698412698404,85.7695881077733,2.588143171587083,569.699
687000,54.861111111111114,85.81604211830289,2.583339006560633,570.539
688000,55.75396825396825,85.83152678847941,2.5595749163819583,571.366
689000,54.067460317460316,85.53731805512543,2.5736190650708854,572.191
690000,55.85317460317461,85.87798079900898,2.522725062327555,573.023
691000,56.15079365079365,85.90895013936203,2.5319324886608188,573.842
692000,55.85317460317461,85.80055744812636,2.504079774963132,574.673
693000,55.55555555555556,85.61474140600805,2.5473778808349223,575.493
694000,56.15079365079365,85.83152678847941,2.5702554995794578,576.317
695000,55.75396825396825,85.41344069371323,2.5424094350450703,577.134
696000,55.55555555555556,85.4598947042428,2.5331486372673577,577.964
697000,56.34920634920635,85.28956333230101,2.546336826428189,578.787
698000,56.051587301587304,85.75410343759677,2.6050353182325154,579.608
699000,54.861111111111114,85.44441003406628,2.557387012418153,580.44
700000,55.35714285714286,85.4598947042428,2.563566868318018,581.268
701000,54.861111111111114,85.0263239393001,2.491132156648027,582.093
702000,56.15079365079365,85.44441003406628,2.5405922173849453,582.921
703000,56.94444444444444,85.80055744812636,2.5378746519019226,583.75
704000,55.55555555555556,85.52183338494889,2.5877233733417415,584.584
705000,55.45634920634921,85.56828739547848,2.5393562164524566,585.411
706000,55.45634920634921,85.39795602353671,2.5538111183952292,586.24
707000,56.74603174603175,85.97088882006814,2.5227815840333174,587.075
708000,56.051587301587304,85.49086404459585,2.5479816375924016,587.904
709000,55.05952380952381,85.35150201300712,2.5984493005907763,588.736
710000,56.051587301587304,85.50634871477237,2.5577192719747566,589.567
711000,56.25,85.78507277794984,2.5765036959112795,590.399
712000,55.75396825396825,85.86249612883246,2.610323850953239,591.227
713000,55.75396825396825,85.58377206565501,2.604130601147965,592.068
714000,55.85317460317461,85.63022607618458,2.6193741651141367,592.907
715000,54.861111111111114,85.10374729018272,2.6390725153733103,593.736
716000,55.25793650793651,85.24310932177144,2.6072843588446575,594.565
717000,55.05952380952381,85.25859399194798,2.595610706166093,595.387
718000,55.35714285714286,85.25859399194798,2.6052606658708233,596.217
719000,53.96825396825397,85.22762465159492,2.6723761415986087,597.053
720000,53.86904761904761,84.62372251471044,2.6121658498063267,597.879
721000,54.761904761904766,85.61474140600805,2.6446236238123126,598.715
722000,54.662698412698404,85.1502013007123,2.659370626766324,599.543
723000,54.96031746031746,84.97986992877051,2.6483781500525008,600.382
724000,55.35714285714286,85.66119541653762,2.622746862134646,601.211
725000,54.46428571428571,84.87147723753485,2.681681778864782,602.044
726000,54.563492063492056,85.30504800247755,2.691621519181647,602.875
727000,54.46428571428571,85.08826262000619,2.673824590530145,603.707
728000,53.86904761904761,85.13471663053576,2.7547780476013854,604.534
729000,53.769841269841265,85.0263239393001,2.7118992030087945,605.368
730000,54.36507936507936,85.13471663053576,2.6938388509306375,606.197
731000,54.861111111111114,85.19665531124187,2.673820493943764,607.019
732000,53.37301587301587,84.79405388665221,2.699498954707058,607.854
733000,54.067460317460316,84.82502322700527,2.7635591506260044,608.673
734000,54.067460317460316,85.08826262000619,2.7166932566023285,609.499
735000,54.36507936507936,84.6082378445339,2.6919420619680743,610.331
736000,54.067460317460316,84.73211520594612,2.734647841229805,611.164
737000,53.86904761904761,84.62372251471044,2.756299800768882,612.004
738000,53.37301587301587,84.49984515329824,2.7969229028472706,612.831
739000,53.769841269841265,84.53081449365129,2.774354458520611,613.664
740000,53.47222222222222,84.4224218024156,2.7654751045374555,614.482
741000,53.57142857142857,84.32951378135645,2.754051227982969,615.311
742000,53.769841269841265,84.31402911117993,2.773840906889399,616.141
743000,53.57142857142857,84.29854444100341,2.776180218441011,616.988
744000,52.67857142857143,84.09724372870858,2.785633759453502,617.816
745000,52.38095238095239,83.95788169711984,2.8123777618471,618.646
746000,53.17460317460318,84.3604831217095,2.7609856724632253,619.47
747000,53.96825396825397,84.85599256735831,2.7564966079017985,620.299
748000,53.96825396825397,84.96438525859399,2.7167510920460534,621.121
749000,52.77777777777778,84.25209043047384,2.7909137550711747,621.955
750000,52.480158730158735,84.00433570764943,2.825494041703358,622.787
751000,53.17460317460318,84.28305977082688,2.7952507506991346,623.618
752000,53.07539682539682,84.20563641994426,2.8006906489216727,624.447
753000,52.57936507936508,84.06627438835554,2.794962074418136,625.275
754000,53.07539682539682,84.32951378135645,2.7915678117466953,626.101
755000,54.067460317460316,84.71663053576958,2.7423680378202975,626.936
756000,53.67063492063492,84.15918240941468,2.7803734788850463,627.763
757000,53.96825396825397,83.9269123567668,2.7819440329807863,628.596
758000,54.067460317460316,84.48436048312172,2.788499291835361,629.443
759000,54.761904761904766,84.40693713223908,2.7420070999969854,630.275
760000,54.166666666666664,84.49984515329824,2.8059360543095093,631.106
761000,54.761904761904766,84.48436048312172,2.77177529154159,631.944
762000,54.067460317460316,84.34499845153299,2.815895011780412,632.769
763000,54.861111111111114,84.37596779188603,2.7666731676515313,633.594
764000,55.654761904761905,84.94890058841746,2.716518207899824,634.419
765000,54.761904761904766,84.63920718488697,2.7238039025558116,635.251
766000,54.36507936507936,84.82502322700527,2.7255362789266537,636.087
767000,55.25793650793651,84.22112109012077,2.732240258655467,636.936
768000,54.761904761904766,84.4224218024156,2.767625762415704,637.761
769000,54.761904761904766,84.26757510065036,2.7796394495179926,638.591
770000,54.563492063492056,84.32951378135645,2.7961895073488647,639.422
771000,54.166666666666664,84.59275317435738,2.791658062996944,640.249
772000,55.55555555555556,84.31402911117993,2.72564330198709,641.084
773000,55.35714285714286,84.31402911117993,2.731376821285908,641.915
774000,54.861111111111114,84.29854444100341,2.696118941868315,642.753
775000,54.96031746031746,84.40693713223908,2.7455213373608505,643.593
776000,54.46428571428571,84.65469185506349,2.768347791953224,644.436
777000,54.761904761904766,84.2366057602973,2.7247150682814447,645.285
778000,54.166666666666664,84.29854444100341,2.745064104331185,646.159
779000,54.36507936507936,84.34499845153299,2.730227601320921,647.014
780000,55.45634920634921,83.89594301641375,2.766545912600939,647.863
781000,55.158730158730165,84.40693713223908,2.779904606604542,648.687
782000,54.761904761904766,84.4224218024156,2.7733310812533603,649.508
783000,55.45634920634921,84.12821306906163,2.781733371441245,650.334
784000,55.158730158730165,83.9269123567668,2.7681752920272005,651.16
785000,55.05952380952381,84.09724372870858,2.741573864232782,652.008
786000,54.662698412698404,84.19015174976772,2.801140928586952,652.846
787000,54.761904761904766,84.22112109012077,2.7687369408204905,653.69
788000,54.761904761904766,84.14369773923815,2.749195643683957,654.503
789000,55.45634920634921,84.80953855682873,2.743829106478153,655.321
790000,53.96825396825397,84.20563641994426,2.7702017940244397,656.146
791000,54.96031746031746,84.01982037782595,2.718434306312573,656.974
792000,54.761904761904766,84.1746670795912,2.7887752032544637,657.798
793000,54.761904761904766,84.28305977082688,2.7571186957926486,658.628
794000,54.563492063492056,84.25209043047384,2.7762778638480357,659.449
795000,54.067460317460316,84.39145246206256,2.7944562507267716,660.278
796000,54.96031746031746,84.88696190771137,2.7910617531090045,661.109
797000,54.36507936507936,84.48436048312172,2.834291781117604,661.936
798000,55.25793650793651,84.22112109012077,2.8034735792415275,662.757
799000,53.96825396825397,84.29854444100341,2.799658640397138,663.582
800000,54.662698412698404,84.2366057602973,2.7683372569593985,664.398
801000,53.57142857142857,84.40693713223908,2.832744864642446,665.225
802000,53.86904761904761,83.91142768659027,2.814144469864519,666.046
803000,52.976190476190474,84.00433570764943,2.898677801380334,666.866
804000,52.28174603174603,83.77206565500155,2.908973669567797,667.689
805000,53.47222222222222,83.04428615670486,2.8612446032435073,668.513
806000,53.17460317460318,83.47785692164756,2.8904420757656277,669.342
807000,53.57142857142857,83.61721895323629,2.8980818564755015,670.171
808000,53.273809523809526,83.60173428305977,2.941921579137927,670.987
809000,51.686507936507944,83.27655620935273,2.9888448361381426,671.803
810000,53.17460317460318,83.77206565500155,2.9335669523440804,672.619
811000,53.57142857142857,83.44688758129452,2.9164053371866343,673.449
812000,53.37301587301587,83.15267884794054,2.911291932414447,674.268
813000,53.67063492063492,83.35397956023537,2.9308952060132634,675.091
814000,53.07539682539682,83.1217095075875,2.967452279157857,675.913
815000,52.77777777777778,83.15267884794054,2.9678362655892743,676.74
816000,52.38095238095239,82.62620006193868,2.9505340833045963,677.562
817000,51.19047619047619,82.47135336017342,2.9602859209756707,678.388
818000,52.67857142857143,82.71910808299782,2.935916270475539,679.218
819000,52.976190476190474,82.65716940229173,2.9424934742999223,680.037
820000,52.87698412698413,82.93589346546919,2.9690195256874454,680.859
821000,53.47222222222222,83.05977082688139,2.8782459327849175,681.684
822000,53.96825396825397,83.32301021988232,2.8609941676295465,682.505
823000,54.563492063492056,83.52431093217714,2.844925074121541,683.325
824000,54.761904761904766,83.26107153917621,2.868362715785687,684.145
825000,54.662698412698404,83.43140291111798,2.8700569848833726,684.97
826000,53.86904761904761,83.9888510374729,2.8740683562905733,685.792
827000,53.769841269841265,82.87395478476309,2.849402913031185,686.614
828000,53.96825396825397,84.1746670795912,2.8906277058475642,687.439
829000,54.46428571428571,83.83400433570765,2.9248265402971376,688.274
830000,53.57142857142857,83.89594301641375,2.966904264217445,689.104
831000,53.67063492063492,83.05977082688139,2.953204828130039,689.936
832000,54.662698412698404,83.5552802725302,2.921770042867089,690.761
833000,53.96825396825397,82.8894394549396,2.9271420174987757,691.592
834000,53.37301587301587,82.90492412511612,2.976315759928814,692.41
835000,54.36507936507936,83.40043357076495,2.942502772116707,693.228
836000,53.67063492063492,83.47785692164756,2.982787558396053,694.048
837000,53.17460317460318,82.92040879529266,3.002667361812267,694.868
838000,53.96825396825397,83.09074016723443,2.9319552978481234,695.693
839000,54.761904761904766,83.58624961288325,2.951127900743418,696.511
840000,53.17460317460318,82.76556209352741,2.9855592651749134,697.344
841000,53.273809523809526,82.47135336017342,2.951484257804803,698.167
842000,54.067460317460316,82.76556209352741,2.9273972020245607,698.989
843000,53.96825396825397,82.62620006193868,2.9198865406498298,699.809
844000,53.96825396825397,82.48683803034996,2.9032482200714784,700.625
845000,54.761904761904766,82.78104676370394,2.9496025001043344,701.439
846000,54.46428571428571,82.20811396717251,2.8980821101670635,702.254
847000,54.761904761904766,82.92040879529266,2.9006191192755013,703.082
848000,53.86904761904761,82.99783214617528,2.9123867199967974,703.907
849000,53.67063492063492,82.42489934964385,2.9340082046318274,704.726
850000,53.86904761904761,82.4558686899969,2.91989891284947,705.552
851000,54.761904761904766,82.81201610405698,2.9020647111376094,706.381
852000,54.662698412698404,83.09074016723443,2.930141310309478,707.206
853000,54.46428571428571,82.99783214617528,2.8780848722489503,708.124
854000,54.861111111111114,82.90492412511612,2.819151793845592,708.956
855000,54.662698412698404,83.07525549705791,2.8093886661724565,710.677
856000,54.563492063492056,82.71910808299782,2.8320425875880617,711.504
857000,53.67063492063492,82.44038401982039,2.8676252813699565,712.327
858000,54.36507936507936,82.87395478476309,2.9087425619090044,713.145
859000,54.96031746031746,83.01331681635182,2.8233248672973086,713.968
860000,54.861111111111114,82.76556209352741,2.8542979445360777,714.788
861000,54.761904761904766,83.3694642304119,2.8549872680669552,715.603
862000,54.26587301587301,83.13719417776402,2.846370507229921,716.422
863000,55.75396825396825,83.43140291111798,2.7820378222221063,717.237
864000,54.96031746031746,83.27655620935273,2.7792459538193595,718.07
865000,55.158730158730165,83.35397956023537,2.804185394331669,718.892
866000,55.35714285714286,83.26107153917621,2.7250881452171485,719.715
867000,55.55555555555556,83.32301021988232,2.732331137739913,720.535
868000,55.35714285714286,83.33849489005884,2.7587679868873374,721.351
869000,54.662698412698404,83.01331681635182,2.767619693548913,722.189
870000,55.158730158730165,83.1217095075875,2.778178894139369,723.011
871000,54.96031746031746,83.3694642304119,2.785712022147797,723.832
872000,54.96031746031746,83.18364818829359,2.7956783048569083,724.653
873000,54.563492063492056,83.07525549705791,2.8173681550079506,725.472
874000,54.563492063492056,83.04428615670486,2.8062074689106864,726.304
875000,54.96031746031746,83.10622483741096,2.8147744989198697,727.13
876000,56.051587301587304,82.96686280582225,2.7795031967054693,727.945
877000,55.85317460317461,82.79653143388046,2.7929333423916716,728.761
878000,55.654761904761905,82.84298544441003,2.7964493849518166,729.579
879000,56.34920634920635,83.05977082688139,2.7649619211781515,730.397
880000,56.34920634920635,82.75007742335089,2.764526108085461,731.228
881000,56.94444444444444,82.99783214617528,2.736079843318543,732.062
882000,57.14285714285714,83.15267884794054,2.743803011567549,732.879
883000,55.85317460317461,83.3075255497058,2.810038312782491,733.697
884000,56.74603174603175,83.26107153917621,2.7820838747962053,734.513
885000,56.845238095238095,83.40043357076495,2.7849097250247903,735.342
886000,56.547619047619044,83.26107153917621,2.786081672596714,736.159
